TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Product Name,StoreName,GroupStore,Type,Age,Gender,Marital Status,Income
TR65269,221,2022-10-02,P1,8800,9,79200,3,Choco Bar,Prima Kota,Prima,Modern Trade,23,Pria,Single,750000
TR67673,304,2022-10-02,P7,9400,3,28200,5,Coffee Candy,Bonafid,Gita,General Trade,34,Wanita,Single,8550000
TR79482,45,2022-10-02,P10,15000,3,45000,13,Cheese Stick,Buana,Buana,General Trade,53,Wanita,Married,9250000
TR80631,150,2022-10-02,P4,12000,4,48000,11,Potato Chip,Sinar Harapan,Prestasi,General Trade,61,Pria,Married,8560000
TR82953,356,2022-10-02,P2,3200,6,19200,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,56,Wanita,Married,13250000
TR92613,383,2022-10-02,P9,10000,7,70000,5,Yoghurt,Bonafid,Gita,General Trade,39,Wanita,Married,3270000
TR95149,335,2022-10-02,P2,3200,3,9600,5,Ginger Candy ,Bonafid,Gita,General Trade,29,Pria,Single,4740000
TR95157,315,2022-10-02,P10,15000,1,15000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,29,Pria,Married,4180000
TR2790,89,2022-10-03,P6,18000,4,72000,2,Cashew,Prima Kelapa Dua,Prima,Modern Trade,32,Wanita,Married,9680000
TR32591,341,2022-10-03,P9,10000,4,40000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,43,Pria,Married,3240000
TR33687,240,2022-10-03,P10,15000,5,75000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,22,Pria,Single,3330000
TR44456,29,2022-10-03,P2,3200,5,16000,5,Ginger Candy ,Bonafid,Gita,General Trade,59,Pria,Married,1050000
TR45567,88,2022-10-03,P4,12000,4,48000,5,Potato Chip,Bonafid,Gita,General Trade,21,Wanita,Single,2970000
TR6404,177,2022-10-03,P10,15000,5,75000,12,Cheese Stick,Prestasi Utama,Prestasi,General Trade,33,Pria,Married,8060000
TR69803,77,2022-10-03,P9,10000,1,10000,1,Yoghurt,Prima Tendean,Prima,Modern Trade,26,Wanita,Married,4670000
TR73501,299,2022-10-03,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,37,Pria,Married,4540000
TR87367,181,2022-10-03,P1,8800,6,52800,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,33,Pria,Married,9940000
TR87395,167,2022-10-03,P5,4200,3,12600,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,28,Pria,Married,2910000
TR98291,233,2022-10-03,P1,8800,4,35200,1,Choco Bar,Prima Tendean,Prima,Modern Trade,43,Pria,Married,5690000
TR25143,225,2022-10-04,P6,18000,4,72000,4,Cashew,Gita Ginara,Gita,General Trade,59,Pria,Married,10590000
TR3673,351,2022-10-04,P3,7500,2,15000,1,Crackers,Prima Tendean,Prima,Modern Trade,45,Pria,Married,18340000
TR39426,292,2022-10-04,P8,16000,3,48000,7,Oat,Buana Indah,Buana,General Trade,31,Wanita,Single,9570000
TR43956,348,2022-10-04,P9,10000,6,60000,13,Yoghurt,Buana,Buana,General Trade,29,Pria,Married,4640000
TR45029,422,2022-10-04,P3,7500,3,22500,13,Crackers,Buana,Buana,General Trade,21,Pria,Single,3880000
TR4541,275,2022-10-04,P9,10000,7,70000,9,Yoghurt,Lingga,Lingga,Modern Trade,41,Wanita,Married,15330000
TR47937,121,2022-10-04,P5,4200,2,8400,14,Thai Tea,Priangan,Priangan,Modern Trade,26,Wanita,Single,2930000
TR49663,396,2022-10-04,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,36,Pria,Married,9180000
TR59640,447,2022-10-04,P10,15000,1,15000,14,Cheese Stick,Priangan,Priangan,Modern Trade,54,Pria,Married,20370000
TR64334,39,2022-10-04,P5,4200,4,16800,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,66,Pria,Married,6190000
TR69131,92,2022-10-04,P2,3200,5,16000,7,Ginger Candy ,Buana Indah,Buana,General Trade,60,Wanita,Married,10720000
TR77750,237,2022-10-04,P7,9400,3,28200,6,Coffee Candy,Lingga,Lingga,Modern Trade,35,Pria,Married,8140000
TR78736,213,2022-10-04,P4,12000,5,60000,5,Potato Chip,Bonafid,Gita,General Trade,24,Pria,Single,5720000
TR8174,365,2022-10-04,P5,4200,4,16800,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,28,Wanita,Single,6050000
TR83351,227,2022-10-04,P2,3200,4,12800,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,33,Wanita,Married,7720000
TR91166,103,2022-10-04,P10,15000,2,30000,13,Cheese Stick,Buana,Buana,General Trade,31,Pria,Single,4010000
TR10199,442,2022-10-05,P4,12000,2,24000,9,Potato Chip,Lingga,Lingga,Modern Trade,42,Pria,Married,14880000
TR12193,140,2022-10-05,P8,16000,1,16000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,54,Wanita,Married,9570000
TR15108,206,2022-10-05,P7,9400,4,37600,9,Coffee Candy,Lingga,Lingga,Modern Trade,68,Wanita,Married,830000
TR24234,281,2022-10-05,P2,3200,4,12800,9,Ginger Candy ,Lingga,Lingga,Modern Trade,35,Wanita,Married,3030000
TR39714,372,2022-10-05,P4,12000,3,36000,2,Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,31,Pria,Married,6190000
TR51245,333,2022-10-05,P2,3200,3,9600,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,47,Wanita,Married,17990000
TR51752,363,2022-10-05,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,35,Wanita,Married,6050000
TR52006,395,2022-10-05,P9,10000,3,30000,3,Yoghurt,Prima Kota,Prima,Modern Trade,28,Wanita,Married,3390000
TR52098,160,2022-10-05,P1,8800,4,35200,5,Choco Bar,Bonafid,Gita,General Trade,48,Pria,Married,12570000
TR52271,329,2022-10-05,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,19,Pria,Single,0
TR59865,45,2022-10-05,P1,8800,9,79200,10,Choco Bar,Harapan Baru,Harapan Baru,General Trade,53,Wanita,Married,9250000
TR6089,174,2022-10-05,P9,10000,3,30000,10,Yoghurt,Harapan Baru,Harapan Baru,General Trade,45,Pria,Married,17340000
TR61864,189,2022-10-05,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,59,Pria,Single,5150000
TR63320,392,2022-10-05,P10,15000,3,45000,9,Cheese Stick,Lingga,Lingga,Modern Trade,45,Wanita,Married,19680000
TR73084,272,2022-10-05,P3,7500,4,30000,1,Crackers,Prima Tendean,Prima,Modern Trade,60,Wanita,Married,4050000
TR82135,290,2022-10-05,P9,10000,4,40000,6,Yoghurt,Lingga,Lingga,Modern Trade,19,Pria,Single,980000
TR86578,192,2022-10-05,P3,7500,4,30000,14,Crackers,Priangan,Priangan,Modern Trade,26,Wanita,Single,4470000
TR98298,92,2022-10-05,P10,15000,2,30000,9,Cheese Stick,Lingga,Lingga,Modern Trade,60,Wanita,Married,10720000
TR22429,7,2022-10-06,P4,12000,1,12000,7,Potato Chip,Buana Indah,Buana,General Trade,31,Wanita,Married,4570000
TR24135,288,2022-10-06,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,22,Wanita,Single,0
TR26800,370,2022-10-06,P8,16000,3,48000,8,Oat,Sinar Harapan,Harapan Baru,General Trade,26,Pria,Single,1280000
TR30751,48,2022-10-06,P6,18000,4,72000,5,Cashew,Bonafid,Gita,General Trade,32,Wanita,Married,10620000
TR37647,23,2022-10-06,P1,8800,4,35200,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,57,Pria,Married,12560000
TR47994,444,2022-10-06,P6,18000,1,18000,11,Cashew,Sinar Harapan,Prestasi,General Trade,53,Wanita,Married,15310000
TR62253,399,2022-10-06,P2,3200,3,9600,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,52,Pria,Single,33770000
TR71158,278,2022-10-06,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,31,Pria,Married,9760000
TR71627,437,2022-10-06,P5,4200,5,21000,6,Thai Tea,Lingga,Lingga,Modern Trade,33,Pria,Married,3490000
TR94680,81,2022-10-06,P10,15000,5,75000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,44,Wanita,Married,19490000
TR11417,225,2022-10-07,P7,9400,5,47000,9,Coffee Candy,Lingga,Lingga,Modern Trade,59,Pria,Married,10590000
TR1265,189,2022-10-07,P2,3200,6,19200,10,Ginger Candy ,Harapan Baru,Harapan Baru,General Trade,59,Pria,Single,5150000
TR17826,439,2022-10-07,P2,3200,3,9600,13,Ginger Candy ,Buana,Buana,General Trade,35,Wanita,Single,12340000
TR21751,403,2022-10-07,P9,10000,5,50000,7,Yoghurt,Buana Indah,Buana,General Trade,30,Wanita,Married,4060000
TR2502,7,2022-10-07,P6,18000,2,36000,9,Cashew,Lingga,Lingga,Modern Trade,31,Wanita,Married,4570000
TR260,325,2022-10-07,P9,10000,2,20000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,37,Wanita,Single,3250000
TR32105,163,2022-10-07,P3,7500,4,30000,1,Crackers,Prima Tendean,Prima,Modern Trade,47,Pria,Married,630000
TR34370,18,2022-10-07,P4,12000,1,12000,13,Potato Chip,Buana,Buana,General Trade,47,Wanita,Married,1360000
TR39049,375,2022-10-07,P10,15000,2,30000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,58,Wanita,Married,8390000
TR43256,358,2022-10-07,P2,3200,5,16000,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,32,Pria,Married,320000
TR5291,12,2022-10-07,P10,15000,5,75000,5,Cheese Stick,Bonafid,Gita,General Trade,2,Pria,Married,4940000
TR6940,57,2022-10-07,P5,4200,4,16800,6,Thai Tea,Lingga,Lingga,Modern Trade,33,Pria,Married,650000
TR8161,28,2022-10-07,P5,4200,3,12600,4,Thai Tea,Gita Ginara,Gita,General Trade,55,Wanita,Married,6080000
TR81906,101,2022-10-07,P9,10000,2,20000,12,Yoghurt,Prestasi Utama,Prestasi,General Trade,61,Pria,Married,5420000
TR86629,135,2022-10-07,P8,16000,3,48000,4,Oat,Gita Ginara,Gita,General Trade,41,Wanita,Married,3280000
TR93319,9,2022-10-07,P5,4200,4,16800,13,Thai Tea,Buana,Buana,General Trade,33,Wanita,Married,9920000
TR14202,119,2022-10-08,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,26,Pria,Single,5540000
TR49065,235,2022-10-08,P5,4200,4,16800,7,Thai Tea,Buana Indah,Buana,General Trade,37,Wanita,Married,5350000
TR55834,274,2022-10-08,P8,16000,3,48000,9,Oat,Lingga,Lingga,Modern Trade,48,Wanita,Married,11990000
TR65245,392,2022-10-08,P8,16000,1,16000,14,Oat,Priangan,Priangan,Modern Trade,45,Wanita,Married,19680000
TR77798,339,2022-10-08,P1,8800,8,70400,2,Choco Bar,Prima Kelapa Dua,Prima,Modern Trade,22,Wanita,Single,2190000
TR78696,262,2022-10-08,P7,9400,3,28200,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,34,Pria,Married,5610000
TR78956,88,2022-10-08,P2,3200,5,16000,7,Ginger Candy ,Buana Indah,Buana,General Trade,21,Wanita,Single,2970000
TR84476,311,2022-10-08,P10,15000,4,60000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,61,Pria,Married,7640000
TR90182,445,2022-10-08,P7,9400,3,28200,9,Coffee Candy,Lingga,Lingga,Modern Trade,51,Wanita,Married,14480000
TR99448,139,2022-10-08,P6,18000,1,18000,14,Cashew,Priangan,Priangan,Modern Trade,38,Pria,Married,5170000
TR15208,39,2022-10-09,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,66,Pria,Married,6190000
TR18364,23,2022-10-09,P3,7500,6,45000,7,Crackers,Buana Indah,Buana,General Trade,57,Pria,Married,12560000
TR20290,55,2022-10-09,P1,8800,8,70400,7,Choco Bar,Buana Indah,Buana,General Trade,34,Pria,Married,8440000
TR28599,356,2022-10-09,P7,9400,3,28200,1,Coffee Candy,Prima Tendean,Prima,Modern Trade,56,Wanita,Married,13250000
TR43316,171,2022-10-09,P2,3200,4,12800,4,Ginger Candy ,Gita Ginara,Gita,General Trade,40,Wanita,Married,10050000
TR51042,24,2022-10-09,P3,7500,6,45000,11,Crackers,Sinar Harapan,Prestasi,General Trade,37,Wanita,Married,9530000
TR74251,247,2022-10-09,P2,3200,3,9600,3,Ginger Candy ,Prima Kota,Prima,Modern Trade,33,Pria,Married,8110000
TR81175,247,2022-10-09,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,33,Pria,Married,8110000
TR85559,377,2022-10-09,P1,8800,3,26400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,53,Wanita,Single,10390000
TR10179,367,2022-10-10,P10,15000,3,45000,9,Cheese Stick,Lingga,Lingga,Modern Trade,43,Wanita,Married,10960000
TR12173,429,2022-10-10,P2,3200,4,12800,5,Ginger Candy ,Bonafid,Gita,General Trade,37,Pria,Married,8970000
TR24154,294,2022-10-10,P2,3200,4,12800,6,Ginger Candy ,Lingga,Lingga,Modern Trade,54,Pria,Married,19070000
TR35698,436,2022-10-10,P8,16000,3,48000,5,Oat,Bonafid,Gita,General Trade,51,Pria,Married,18890000
TR39362,154,2022-10-10,P2,3200,7,22400,7,Ginger Candy ,Buana Indah,Buana,General Trade,31,Wanita,Married,8360000
TR41201,229,2022-10-10,P4,12000,5,60000,14,Potato Chip,Priangan,Priangan,Modern Trade,32,Wanita,Married,10170000
TR421,315,2022-10-10,P7,9400,5,47000,3,Coffee Candy,Prima Kota,Prima,Modern Trade,29,Pria,Married,4180000
TR52164,105,2022-10-10,P3,7500,2,15000,10,Crackers,Harapan Baru,Harapan Baru,General Trade,61,Wanita,Married,7540000
TR61163,405,2022-10-10,P7,9400,2,18800,7,Coffee Candy,Buana Indah,Buana,General Trade,18,Wanita,Single,0
TR75968,6,2022-10-10,P2,3200,7,22400,7,Ginger Candy ,Buana Indah,Buana,General Trade,23,Wanita,Married,2330000
TR94196,34,2022-10-10,P2,3200,7,22400,9,Ginger Candy ,Lingga,Lingga,Modern Trade,45,Wanita,Married,6360000
TR33812,190,2022-10-11,P10,15000,4,60000,5,Cheese Stick,Bonafid,Gita,General Trade,34,Pria,Married,8850000
TR49207,45,2022-10-11,P4,12000,2,24000,7,Potato Chip,Buana Indah,Buana,General Trade,53,Wanita,Married,9250000
TR53881,230,2022-10-11,P7,9400,3,28200,3,Coffee Candy,Prima Kota,Prima,Modern Trade,40,Pria,Married,4320000
TR54137,212,2022-10-11,P3,7500,1,7500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,36,Wanita,Married,7960000
TR62463,373,2022-10-11,P4,12000,5,60000,5,Potato Chip,Bonafid,Gita,General Trade,55,Pria,Married,14590000
TR69655,415,2022-10-11,P4,12000,1,12000,9,Potato Chip,Lingga,Lingga,Modern Trade,44,Wanita,Married,18570000
TR74570,415,2022-10-11,P4,12000,1,12000,6,Potato Chip,Lingga,Lingga,Modern Trade,44,Wanita,Married,18570000
TR87080,53,2022-10-11,P3,7500,4,30000,9,Crackers,Lingga,Lingga,Modern Trade,32,Wanita,Married,7360000
TR87386,247,2022-10-11,P1,8800,3,26400,1,Choco Bar,Prima Tendean,Prima,Modern Trade,33,Pria,Married,8110000
TR98889,16,2022-10-11,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,52,Wanita,Married,1180000
TR12750,417,2022-10-12,P10,15000,4,60000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,47,Pria,Married,12750000
TR14595,325,2022-10-12,P10,15000,2,30000,1,Cheese Stick,Prima Tendean,Prima,Modern Trade,37,Wanita,Single,3250000
TR1669,194,2022-10-12,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,31,Pria,Married,4330000
TR30203,132,2022-10-12,P10,15000,4,60000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,41,Wanita,Married,17690000
TR32042,283,2022-10-12,P7,9400,6,56400,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,19,Pria,Single,0
TR34767,254,2022-10-12,P10,15000,4,60000,14,Cheese Stick,Priangan,Priangan,Modern Trade,58,Wanita,Single,6050000
TR38063,54,2022-10-12,P7,9400,5,47000,5,Coffee Candy,Bonafid,Gita,General Trade,42,Wanita,Single,9680000
TR4694,273,2022-10-12,P1,8800,6,52800,2,Choco Bar,Prima Kelapa Dua,Prima,Modern Trade,27,Pria,Married,3320000
TR65667,162,2022-10-12,P3,7500,2,15000,6,Crackers,Lingga,Lingga,Modern Trade,49,Wanita,Married,11460000
TR65788,292,2022-10-12,P5,4200,5,21000,10,Thai Tea,Harapan Baru,Harapan Baru,General Trade,31,Wanita,Single,9570000
TR68474,362,2022-10-12,P2,3200,6,19200,11,Ginger Candy ,Sinar Harapan,Prestasi,General Trade,25,Wanita,Single,7470000
TR81829,251,2022-10-12,P5,4200,5,21000,6,Thai Tea,Lingga,Lingga,Modern Trade,45,Pria,Married,3380000
TR84402,270,2022-10-12,P10,15000,1,15000,6,Cheese Stick,Lingga,Lingga,Modern Trade,49,Pria,Married,8810000
TR87413,303,2022-10-12,P1,8800,10,88000,9,Choco Bar,Lingga,Lingga,Modern Trade,45,Wanita,Married,10340000
TR10741,69,2022-10-13,P7,9400,6,56400,10,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,26,Wanita,Single,2840000
TR11377,235,2022-10-13,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,37,Wanita,Married,5350000
TR11846,46,2022-10-13,P4,12000,2,24000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,36,Pria,Married,8310000
TR15642,264,2022-10-13,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,21,Pria,Single,1120000
TR41140,345,2022-10-13,P6,18000,2,36000,10,Cashew,Harapan Baru,Harapan Baru,General Trade,31,Wanita,Married,5060000
TR60913,201,2022-10-13,P4,12000,4,48000,5,Potato Chip,Bonafid,Gita,General Trade,57,Wanita,Married,6870000
TR61837,428,2022-10-13,P10,15000,2,30000,14,Cheese Stick,Priangan,Priangan,Modern Trade,60,Pria,Married,4490000
TR6881,219,2022-10-13,P9,10000,1,10000,8,Yoghurt,Sinar Harapan,Harapan Baru,General Trade,39,Wanita,Single,9730000
TR82394,24,2022-10-13,P5,4200,2,8400,4,Thai Tea,Gita Ginara,Gita,General Trade,37,Wanita,Married,9530000
TR84002,12,2022-10-13,P7,9400,2,18800,5,Coffee Candy,Bonafid,Gita,General Trade,2,Pria,Married,4940000
TR17085,73,2022-10-14,P7,9400,5,47000,9,Coffee Candy,Lingga,Lingga,Modern Trade,53,Wanita,Married,13710000
TR36057,376,2022-10-14,P3,7500,5,37500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,44,Wanita,Married,14650000
TR38268,275,2022-10-14,P2,3200,6,19200,1,Ginger Candy ,Prima Tendean,Prima,Modern Trade,41,Wanita,Married,15330000
TR59381,53,2022-10-14,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,32,Wanita,Married,7360000
TR60092,182,2022-10-14,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,44,Pria,Married,14570000
TR66049,104,2022-10-14,P8,16000,3,48000,2,Oat,Prima Kelapa Dua,Prima,Modern Trade,31,Pria,Married,7920000
TR72489,1,2022-10-14,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,55,Pria,Married,5120000
TR73723,312,2022-10-14,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,54,Wanita,Married,18770000
TR76331,266,2022-10-14,P9,10000,7,70000,7,Yoghurt,Buana Indah,Buana,General Trade,72,Pria,Married,4720000
TR78261,23,2022-10-14,P10,15000,5,75000,7,Cheese Stick,Buana Indah,Buana,General Trade,57,Pria,Married,12560000
TR79608,337,2022-10-14,P3,7500,3,22500,12,Crackers,Prestasi Utama,Prestasi,General Trade,43,Pria,Married,5120000
TR80906,232,2022-10-14,P7,9400,3,28200,11,Coffee Candy,Sinar Harapan,Prestasi,General Trade,62,Wanita,Married,7320000
TR81012,436,2022-10-14,P10,15000,1,15000,5,Cheese Stick,Bonafid,Gita,General Trade,51,Pria,Married,18890000
TR9215,336,2022-10-14,P10,15000,5,75000,4,Cheese Stick,Gita Ginara,Gita,General Trade,51,Wanita,Single,10840000
TR10144,32,2022-10-15,P1,8800,4,35200,11,Choco Bar,Sinar Harapan,Prestasi,General Trade,34,Wanita,Married,10960000
TR25292,221,2022-10-15,P8,16000,1,16000,13,Oat,Buana,Buana,General Trade,23,Pria,Single,750000
TR3740,107,2022-10-15,P8,16000,2,32000,13,Oat,Buana,Buana,General Trade,38,Pria,Married,9850000
TR39305,112,2022-10-15,P10,15000,5,75000,3,Cheese Stick,Prima Kota,Prima,Modern Trade,31,Pria,Married,4440000
TR7220,424,2022-10-15,P3,7500,2,15000,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,38,Wanita,Married,10060000
TR73062,200,2022-10-15,P7,9400,3,28200,14,Coffee Candy,Priangan,Priangan,Modern Trade,25,Wanita,Married,2390000
TR79875,433,2022-10-15,P10,15000,3,45000,13,Cheese Stick,Buana,Buana,General Trade,48,Pria,Married,11970000
TR90674,150,2022-10-15,P3,7500,2,15000,13,Crackers,Buana,Buana,General Trade,61,Pria,Married,8560000
TR97982,193,2022-10-15,P2,3200,6,19200,5,Ginger Candy ,Bonafid,Gita,General Trade,42,Wanita,Married,20640000
TR98472,273,2022-10-15,P5,4200,5,21000,3,Thai Tea,Prima Kota,Prima,Modern Trade,27,Pria,Married,3320000
TR27722,218,2022-10-16,P4,12000,1,12000,13,Potato Chip,Buana,Buana,General Trade,29,Wanita,Married,3520000
TR60087,152,2022-10-16,P7,9400,4,37600,8,Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,59,Pria,Married,10680000
TR64308,173,2022-10-16,P10,15000,4,60000,4,Cheese Stick,Gita Ginara,Gita,General Trade,59,Wanita,Married,4590000
TR65240,406,2022-10-16,P4,12000,2,24000,10,Potato Chip,Harapan Baru,Harapan Baru,General Trade,38,Pria,Married,8640000
TR6702,416,2022-10-16,P5,4200,2,8400,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,27,Pria,Married,3430000
TR72825,257,2022-10-16,P7,9400,5,47000,6,Coffee Candy,Lingga,Lingga,Modern Trade,60,Wanita,Married,4250000
TR83792,310,2022-10-16,P3,7500,5,37500,5,Crackers,Bonafid,Gita,General Trade,23,Wanita,Married,4170000
TR91532,44,2022-10-16,P5,4200,3,12600,9,Thai Tea,Lingga,Lingga,Modern Trade,40,Wanita,Married,10650000
TR15963,134,2022-10-17,P6,18000,2,36000,14,Cashew,Priangan,Priangan,Modern Trade,50,Wanita,Married,18620000
TR20813,159,2022-10-17,P4,12000,2,24000,9,Potato Chip,Lingga,Lingga,Modern Trade,53,Pria,Married,13650000
TR21587,425,2022-10-17,P4,12000,1,12000,4,Potato Chip,Gita Ginara,Gita,General Trade,58,Pria,Married,7220000
TR22812,276,2022-10-17,P8,16000,2,32000,5,Oat,Bonafid,Gita,General Trade,31,Pria,Married,8960000
TR23917,218,2022-10-17,P5,4200,3,12600,8,Thai Tea,Sinar Harapan,Harapan Baru,General Trade,29,Wanita,Married,3520000
TR35681,204,2022-10-17,P6,18000,1,18000,14,Cashew,Priangan,Priangan,Modern Trade,53,Wanita,Married,9460000
TR36725,393,2022-10-17,P4,12000,5,60000,6,Potato Chip,Lingga,Lingga,Modern Trade,22,Wanita,Single,0
TR45061,152,2022-10-17,P9,10000,2,20000,4,Yoghurt,Gita Ginara,Gita,General Trade,59,Pria,Married,10680000
TR47063,160,2022-10-17,P3,7500,1,7500,5,Crackers,Bonafid,Gita,General Trade,48,Pria,Married,12570000
TR57267,14,2022-10-17,P3,7500,1,7500,2,Crackers,Prima Kelapa Dua,Prima,Modern Trade,58,Pria,Married,10180000
TR57603,59,2022-10-17,P8,16000,2,32000,3,Oat,Prima Kota,Prima,Modern Trade,46,Pria,Married,10570000
TR63652,54,2022-10-17,P8,16000,1,16000,4,Oat,Gita Ginara,Gita,General Trade,42,Wanita,Single,9680000
TR64251,234,2022-10-17,P8,16000,1,16000,14,Oat,Priangan,Priangan,Modern Trade,61,Pria,Married,10860000
TR65444,266,2022-10-17,P5,4200,5,21000,9,Thai Tea,Lingga,Lingga,Modern Trade,72,Pria,Married,4720000
TR71449,137,2022-10-17,P5,4200,3,12600,6,Thai Tea,Lingga,Lingga,Modern Trade,34,Pria,Married,6360000
TR77265,149,2022-10-17,P10,15000,1,15000,2,Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,61,Pria,Married,3960000
TR7768,210,2022-10-17,P7,9400,5,47000,13,Coffee Candy,Buana,Buana,General Trade,33,Wanita,Married,1090000
TR78653,4,2022-10-17,P3,7500,4,30000,14,Crackers,Priangan,Priangan,Modern Trade,31,Pria,Married,4870000
TR95518,376,2022-10-17,P2,3200,6,19200,6,Ginger Candy ,Lingga,Lingga,Modern Trade,44,Wanita,Married,14650000
TR95719,315,2022-10-17,P3,7500,5,37500,6,Crackers,Lingga,Lingga,Modern Trade,29,Pria,Married,4180000
TR17814,136,2022-10-18,P8,16000,1,16000,10,Oat,Harapan Baru,Harapan Baru,General Trade,28,Pria,Married,2960000
TR29217,236,2022-10-18,P9,10000,2,20000,4,Yoghurt,Gita Ginara,Gita,General Trade,28,Wanita,Married,3130000
TR34339,320,2022-10-18,P2,3200,3,9600,8,Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,30,Wanita,Married,3720000
TR35309,326,2022-10-18,P9,10000,3,30000,11,Yoghurt,Sinar Harapan,Prestasi,General Trade,24,Pria,Single,2690000
TR40402,220,2022-10-18,P2,3200,7,22400,14,Ginger Candy ,Priangan,Priangan,Modern Trade,45,Wanita,Married,16350000
TR47938,235,2022-10-18,P3,7500,4,30000,7,Crackers,Buana Indah,Buana,General Trade,37,Wanita,Married,5350000
TR51656,232,2022-10-18,P5,4200,2,8400,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,62,Wanita,Married,7320000
TR55642,166,2022-10-18,P3,7500,6,45000,6,Crackers,Lingga,Lingga,Modern Trade,33,Wanita,Married,3330000
TR61220,344,2022-10-18,P5,4200,2,8400,13,Thai Tea,Buana,Buana,General Trade,47,Pria,Married,5630000
TR63401,286,2022-10-18,P4,12000,1,12000,1,Potato Chip,Prima Tendean,Prima,Modern Trade,60,Wanita,Married,6190000
TR7264,102,2022-10-18,P3,7500,1,7500,13,Crackers,Buana,Buana,General Trade,39,Wanita,Married,6440000
TR92483,27,2022-10-18,P5,4200,4,16800,2,Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,43,Wanita,Married,17420000
TR97644,254,2022-10-18,P1,8800,9,79200,3,Choco Bar,Prima Kota,Prima,Modern Trade,58,Wanita,Single,6050000
TR99379,295,2022-10-18,P5,4200,2,8400,12,Thai Tea,Prestasi Utama,Prestasi,General Trade,34,Wanita,Married,4780000
TR39584,291,2022-10-19,P2,3200,6,19200,7,Ginger Candy ,Buana Indah,Buana,General Trade,49,Wanita,Married,19980000
TR40617,369,2022-10-19,P5,4200,3,12600,1,Thai Tea,Prima Tendean,Prima,Modern Trade,32,Wanita,Married,10620000
TR51168,132,2022-10-19,P10,15000,5,75000,4,Cheese Stick,Gita Ginara,Gita,General Trade,41,Wanita,Married,17690000
TR66342,103,2022-10-19,P8,16000,3,48000,13,Oat,Buana,Buana,General Trade,31,Pria,Single,4010000
